0.10389241	0.23913078	0.13667637	0.10170073	0.029297024	-0.032966748	0.3793967	-0.13873665	0.027714998	0.17063724	0.22065468	0.55581087	-0.015300362	-0.049819887	-0.039190937	0.22422087	-0.37121883	0.40794864	0.07278589	0.033089455	0.86443746	-0.20996669	-0.504033	0.89243543	-0.28192523	0.36504957	-0.27495056	0.30408987	-0.4824145	-0.15340208	0.13559806	-0.038156494	-0.6105833	0.3929083	-0.20925	-0.29105863	-0.15048108	0.09637734	-0.5959486	-0.58266306	0.2941285	-0.10895095	-0.039720736	-0.37387705	-0.39861742	-0.08096446	-0.23137847	-0.17302766	-0.48550564	-0.2714401	0.41796827	0.10499966	0.32391015	-0.0031315333	-0.31253493	-0.35176438	0.079232834	0.17864206	0.7350119	-0.3936143	0.2555579	0.41998717	-0.70978606	-0.20800728	-0.16602616	0.70687425	-0.061127022	-0.50270927	-0.48718518	-0.033864226	-0.073137105	-0.4964241	-0.25679561	0.5413452	0.39323375	0.3740624	0.099203825	0.4751376	0.0031890462	-0.58346015	0.006617907	-0.6210453	-0.45771238	0.015207109	-0.64557076	0.19050825	-0.24806614	-0.03256326	0.19893092	0.16961382	0.028551284	0.08351781	0.26298544	-0.08198559	-0.7068471	0.009993208	-0.3429461	0.10469456	-0.22589016	-0.7243166	-0.1412579	0.06852356	0.37316325	0.5977628	-0.117494665	0.5328865	-0.35135707	-0.45339563	-0.29267734	-0.008498778	-0.056737356	0.60319495	0.23784025	-0.66577333	0.21841532	0.32812414	0.34775618	0.4859111	0.04371753	-0.7597217	-0.12756866	-0.7071861	-0.08983169	0.49678317	0.3555804	-0.048379604	0.29064512	-0.9030998
0.48657078	-0.16444032	-0.6240484	-0.42440945	0.29786718	0.038970537	0.0035195842	-0.27975994	-0.3933528	-0.34818482	-0.25142604	0.19724625	0.025675204	-0.16180672	-0.18225557	0.5222636	0.6703923	-0.42773604	0.5764764	-0.40519622	0.23905785	0.1488998	0.38018343	0.4593495	-0.54686606	-0.19563688	0.57019514	0.0009790752	0.25656444	-0.26578388	0.052432615	-0.017136399	-0.088558316	0.11643098	-0.52277863	0.11409822	0.23670782	0.18802884	-0.10554504	-0.6706711	-0.37059855	0.12979096	-0.009476159	-0.83609086	0.008800315	-0.10064354	-0.5291735	0.13635832	-0.28954068	0.3463143	0.10848384	0.40596262	0.83065164	0.019355582	-0.30580258	0.23694047	0.13475955	0.4473043	-0.57893807	0.63133365	0.48271593	-0.17914684	-0.6157937	-0.34643766	-0.6620697	0.4486966	-0.2581317	0.2119175	-0.2577375	-0.04820227	-0.7099924	-0.10978606	-0.24035732	0.19681215	0.6562301	-0.4028835	-0.23354916	0.37394005	-0.002143956	0.12551297	-0.38495702	-0.15669782	-0.69945365	0.059382908	-1.0260724	0.21725784	-0.9207785	-0.32559168	0.35196418	-0.17696492	-0.75395685	0.15776645	-0.109933704	0.214244	-0.1934078	-0.007886044	-0.074298695	-0.15447696	0.15722495	-0.1014628	0.44468042	0.74138737	0.42740557	0.16533318	0.1468782	0.6531619	-0.37133	-0.5316633	0.16521771	-0.6149342	0.00915764	-0.30494216	-0.40253887	-0.49921626	0.12554729	0.068639114	-0.18657313	-0.10211653	0.20806834	-0.16435616	0.13722731	0.22056155	-0.43380174	0.1987927	0.52723104	-0.07001137	0.08196839	-0.089034885
0.14279361	0.041328073	-0.14137475	0.30136585	-0.42032135	0.2509777	0.50633544	0.2991952	0.39485633	0.21924311	0.58561933	-0.06846744	-0.044472624	0.046638835	0.20797642	-0.2794142	-0.62642694	-0.05898007	-0.055396054	0.111145236	0.019005029	0.122635074	-0.14948416	-0.21545203	0.3154334	-0.13738555	-0.0076917903	0.04887034	-0.3646737	-0.19957098	-0.08396875	0.11875756	0.042489488	-0.23223066	0.11137403	0.24844258	0.21819663	0.55143565	-0.25248978	-0.3544273	0.04014105	0.07916745	0.038497876	0.7704252	0.072839856	-0.34899446	-0.03854422	0.055104498	0.10182845	-0.27129996	0.0909211	0.19954555	0.2703475	0.080247834	-0.050073944	-0.11820171	0.09076031	-0.120255195	0.16502093	0.06472642	0.23147132	-0.061370578	0.23569097	-0.49641848	-0.14263067	0.5539148	-0.15674604	0.011480083	-0.042156048	0.52955717	-0.53677815	0.36717674	-0.42299488	-0.061575312	0.06582301	-0.6141451	-0.33251074	-0.24936152	0.28803897	-0.16883495	0.14148997	0.22688569	0.09817087	0.09623782	0.08776912	0.17088732	-0.32128853	-0.2267236	-0.03933225	0.08223024	-0.28883046	0.006468584	-0.1931821	0.018643044	0.15577756	0.03131314	-0.08845087	0.6270201	-0.51675737	0.47859263	-0.173187	0.43299124	0.11007897	-0.029374909	0.18475054	0.44178462	-0.29519722	0.26157779	-0.20858665	-0.60888994	0.4103913	-0.055029757	-0.18711616	-0.594381	0.44897285	0.4507899	0.3002724	-0.32349452	0.12629099	-0.070079975	-0.22987132	0.28305343	-0.035452563	0.17346488	-0.21900646	0.33474466	0.7032304	-0.008606669
-0.026822116	-0.20630354	0.046329964	-0.11529779	-0.22984229	-0.6576515	0.28187636	-0.74866563	-0.10117171	0.6407327	0.39217454	-0.03047736	-0.7522804	0.1769992	-0.10211839	-0.011567359	0.42658997	-0.36737487	-1.2096716	-0.15099835	0.6822384	0.07853546	0.60537374	-0.010725696	0.5852351	0.026545087	0.014182743	0.22047278	-0.108677045	0.14900553	-0.05537699	-0.27654675	-0.13444635	0.4932149	-0.6045498	-0.05945356	-0.06964863	-0.6168659	0.031752694	-0.06527998	0.34254748	0.704939	-0.4096699	1.1720446	-0.27974582	-0.11192319	-0.057219725	-0.4578587	-0.7937887	0.084845915	-0.12632568	0.4811728	-0.6087421	0.045188136	0.3711982	-0.78779423	0.05875667	0.08857212	0.049137678	-0.6922341	0.32492337	0.48900077	0.43045184	-0.27379385	-0.3388889	-0.106439784	0.54559344	0.019932592	-0.1630023	-0.048289936	0.31068298	0.52203286	-0.27647677	-0.1805053	-0.36610723	0.19269092	0.07841934	0.06491769	0.0072385794	-0.67616963	-0.17228742	0.17882991	0.21142565	0.2416452	-0.6632093	0.036675412	0.3609333	0.24351375	-0.12548687	0.8226148	0.046599787	0.63340074	0.46145263	-0.5878519	-0.4449672	-0.49307355	-0.08711592	0.75128573	-0.6489028	-0.15708405	-0.15999185	-0.21258798	-0.5272902	-0.1883377	-0.033719648	0.22043195	0.054710623	0.65271145	-0.24103707	0.09655422	-0.21876015	0.10815842	-0.5950038	-0.108556904	0.45537016	0.086977154	-0.20476824	0.36736846	0.39258608	0.090308346	-0.0997742	0.2141346	0.21490961	0.43738496	0.22813353	-0.089862406	-0.40107334	-0.06834232
-0.0067738714	0.3677226	0.60787237	0.1296835	-0.51213074	-0.42189586	0.39410025	-1.061443	-0.77439415	0.36746517	0.1553123	-0.4393358	0.59966874	0.67985594	-0.2484392	0.07526179	-0.0071005654	-0.24906753	0.06401952	-0.42248797	0.8797393	-0.24332066	-0.9981955	0.2510879	0.124936536	0.2070291	0.18427376	0.89636016	0.30023366	0.40316826	0.86173826	-0.02206747	-0.41585046	0.2301743	-0.027421927	0.043410383	-0.74782664	0.34357023	0.27418157	-0.13800621	0.3779909	0.29284373	-0.4906652	0.061005678	-0.31592932	0.29597855	-0.6656161	-0.17658226	-0.30119702	-0.9137655	0.040780053	-0.034302637	0.11738548	-0.6027718	-0.14273688	-1.0489737	-0.28807768	0.06250767	0.089371346	-0.14960586	0.15449382	-0.42749432	-0.098223194	-0.32348335	-0.23190662	-0.27567405	0.6505145	-0.27875173	-0.6228075	-0.83643407	0.3744981	-0.1458524	-0.24574584	0.5554083	0.13528427	-0.415936	-0.2585821	0.23399068	-0.11266377	-0.30585128	-0.4710096	-0.27237067	-0.09889943	0.3766665	-0.39897484	-0.16778456	0.5514345	0.3319249	-0.07472842	0.25426373	0.8742514	-0.36649406	0.31093428	-0.055660304	0.1243114	-0.25062808	-0.3620651	0.5758419	-0.2855001	-0.17521903	0.24296072	-0.55702555	-0.107345276	0.10810008	-0.2651218	0.33460504	0.49401695	-0.054635886	-0.33958843	0.022327738	0.16310337	-0.28452945	0.04970234	-0.7669819	0.25940132	-0.17705122	-0.37196946	-0.066576205	-0.23079434	-0.043808617	0.21099162	0.18702129	-0.20340557	0.20983328	0.5031744	0.23532487	0.012318412	0.19190441
0.3521418	-0.33410656	0.07773245	0.45164102	0.09467506	-0.05292884	0.11036907	0.033464126	-0.13284522	0.0017523649	0.44019568	0.23798326	-0.47673473	0.040668376	-0.27285838	-0.4139948	0.16790241	0.12976068	-0.182822	-0.026111294	0.367177	-0.1579639	-0.12041463	-0.1693652	0.24910754	0.52913815	-0.096484855	0.09930559	-0.42812178	0.16168801	-0.18258378	0.3522488	-0.3477427	0.05112152	0.02404538	-0.48876134	-0.38719898	-0.47429565	0.50452495	-0.43083966	0.22072059	0.16954388	-0.32805982	0.2103558	-0.106575735	-0.42064416	-0.46325284	0.12077113	-0.2647768	-0.10926176	0.5551834	0.3567388	0.41411585	0.4892557	-0.35159332	-0.20056817	-0.16697122	-0.14176494	0.3500978	-0.01721803	0.2787806	0.5098314	-0.45107475	-0.019043574	-0.22628729	0.44923034	0.4815447	0.26830307	-0.66869575	0.4263762	0.31960586	-0.113445915	0.18499717	0.003410627	-0.017602047	0.06106213	0.21934831	0.09548247	0.13651831	-0.11908112	-0.39833108	0.1810269	-0.35410944	0.49446523	-0.4961604	-0.4128071	-0.23175292	-0.057676706	0.030706445	-0.04183252	-0.6062887	0.080481306	0.3943605	0.047313426	-0.065938175	0.49317387	-0.28519472	-0.32234496	0.49994704	-0.7232859	-0.538717	0.6231742	0.24536522	-0.15780665	-0.004246311	0.2404317	-0.4094817	-0.022033537	-0.3742336	-0.045431476	0.00386834	0.36064973	-0.17758095	-0.04128739	-0.041896798	-0.2596569	0.0016383614	0.69004333	0.21597177	-0.28079358	-0.19313125	0.42816734	0.80156153	0.0007354537	0.5653753	-0.5980411	0.2259791	-0.78733957
0.15640199	-0.18010435	-0.2562363	-0.05824976	0.4986175	0.172156	0.3397644	-0.020805003	0.12186457	-0.07371624	-0.059085745	0.09450123	0.0168346	-0.16551967	0.37023184	-0.2574388	-0.15227132	0.3439666	0.1719553	0.8111312	0.06196103	-0.012270928	0.31993467	0.076378	-0.114416346	-0.077735715	0.07639482	-0.36093232	-0.34358078	0.3816168	-0.023380533	-0.12044596	-0.018964976	0.05609888	-0.08555546	-0.89746827	0.3133075	-0.053816307	-0.75644433	-0.07761667	-0.2931065	0.12887976	-0.46628532	0.6593038	0.12343518	-0.32405454	0.02982427	-0.15921019	0.087889075	0.28063497	0.49187827	-0.14316073	0.33627462	0.3124958	-0.44697955	0.3551328	-0.110557996	0.010546202	-0.15784442	-0.187991	0.055179402	0.2532003	-0.61345243	-0.27027485	-0.40246996	0.7429427	-0.29541513	0.07929072	0.24143867	-0.009721425	0.19181319	0.03687273	-0.3274656	0.123116106	-0.48091236	0.18149094	0.5426228	0.44580168	0.1294462	-0.4596159	0.20215659	-0.07721235	0.11600609	-0.28487924	-0.13035865	0.14634098	-0.33004016	0.012515131	0.08704731	-0.1494575	-0.34556967	-0.12507834	0.4683169	-0.37542823	-0.35074377	0.082212724	0.0032097755	-0.099173784	-0.07880305	-0.19795838	0.07754262	0.25979203	0.44548815	0.3880201	-0.28487846	0.42620128	0.08078299	0.37298012	-0.046478562	-0.36929134	-0.3420105	-0.50514346	0.18152937	-0.008753051	0.52684456	0.21593118	0.28144178	-0.030512737	0.1674439	-0.14594878	0.14057934	0.23290868	-0.22340915	0.34047374	-0.43798205	0.040830847	0.30131355	-0.31840983
-0.107395634	-0.11688131	0.30719438	0.025994128	-0.85235596	-0.7467079	0.28909034	-0.29583368	-0.13901159	0.06914762	0.21212439	-0.086898126	-0.0010802294	0.44000763	-0.16615443	0.083016686	0.1626616	-0.05598667	-0.10891526	-0.22218595	0.8632279	-0.10796891	-0.78033054	0.64683276	0.14934374	-0.030482637	0.01904862	0.41394222	-0.2704277	0.34219053	0.7871691	0.022301976	-0.47680554	0.4134926	-0.13488878	0.021859786	-0.36833268	0.036412954	-0.053171605	-0.31553966	0.45501468	0.2337961	-0.31913477	0.40177274	-0.36753	0.048664775	-0.46927577	-0.40962535	-0.6859311	-0.2532164	-0.13226175	-0.11957281	0.07330825	-0.028293485	-0.003669199	-0.8103828	-0.026847513	-0.043444183	0.34361488	-0.503629	0.16478065	0.12293837	-0.2825145	-0.1274008	-0.45145255	-0.13955188	0.2850799	-0.37918714	-0.4777282	-0.41243932	0.23975672	0.062438108	-0.31170753	0.4683633	0.19641623	0.027989028	0.1679286	0.17296752	0.16958946	-0.37869653	-0.46283165	0.085843876	-0.119328685	0.31679595	-0.810165	-0.05984934	0.37574258	-0.11017126	-0.1666552	0.23314565	0.26774934	0.07005312	0.2425191	0.059259024	-0.19405495	-0.4179041	-0.389986	0.45640507	-0.06154043	-0.28219262	0.00069129316	-0.07970474	-0.45817763	0.2162492	0.039186727	0.2001718	0.117381185	-0.18529274	-0.29262084	0.19949153	-0.18962932	0.07956677	0.12290264	-0.38798437	0.22082756	-0.29417267	0.06766332	0.5904549	0.119056076	-0.19659902	-0.31958687	-0.19295639	-0.14112402	0.47329143	0.525175	0.06564018	-0.1722045	-0.3130002
0.28132302	-0.057384387	0.3974825	0.33847368	-1.469719	-0.8354907	0.6514712	-0.9695702	-0.32559505	0.13106412	0.13447405	-0.55212224	0.46277583	0.22613859	-0.18691425	0.16851264	-0.624791	0.3131248	-0.08645489	-0.4383569	1.0670043	-0.112147175	-0.7445412	0.9087279	0.5660648	0.23163055	-0.18081614	0.4976086	-0.7126402	0.4308692	1.0702889	-0.02959664	-0.9990353	0.43789828	0.2877204	0.3637683	-0.40048194	0.46724236	-0.08463911	-0.62860745	0.6685881	0.24460027	-0.45189416	0.20003614	-0.25905734	0.28641117	-0.6493199	0.2921205	-0.7469216	-1.2512087	-0.377789	0.4775509	-0.0904349	-0.4874144	0.3350436	-1.1710975	0.22086665	0.17483367	0.35697547	-1.3075068	0.55012614	-0.4926927	-0.40544647	-0.5891876	-0.06975022	0.31504548	-0.11421018	-0.86013377	0.13858473	-0.88883567	0.4325471	0.12465278	-0.3104721	0.15494284	0.84531444	0.27706537	0.008321216	0.16906592	-0.21256027	-0.72708106	-0.5048373	-0.5967117	0.4794946	0.14883742	-1.235693	0.2458026	1.1134477	0.86056304	0.6237393	0.3270314	0.47641277	0.2558988	0.14009653	0.069342315	-0.312927	-0.496183	-0.25341338	0.88521844	-0.8516512	-0.3156109	-0.22525278	-0.15190904	-0.25597373	-0.1264214	-0.39675736	0.79942083	-0.022973724	0.23050481	-0.56826127	0.04039316	0.010628963	-0.25520065	0.57271725	-1.085057	0.7123275	0.54526305	-0.27154908	-0.16738307	-0.17056139	-0.11750662	-0.3314334	-0.90610486	-0.2185286	1.0018178	-0.262233	0.09858673	0.5798819	-0.33911696
0.32425377	-0.06081486	0.06745991	0.18575904	-0.5541066	-0.009882993	-0.10496669	-0.2912257	-0.10772026	0.3528379	0.25572285	-0.27919126	-0.32410386	-0.28567848	-0.11636445	0.12959482	0.42157617	0.12016666	-0.2863619	-0.2726681	0.6662382	0.28102362	-0.14210157	-0.11763049	0.37044492	-0.17264466	-0.0072218846	0.1284028	-0.4641644	0.10860676	0.49003342	0.21966138	-0.53152996	0.114203975	0.04103413	-0.10852984	0.41512826	0.2697483	0.3379913	-0.5726495	0.26992148	0.27923742	-0.031341985	0.03230466	0.098270774	-0.43912506	-0.57069564	0.6113811	-0.610237	-0.15633343	0.16676173	0.38963673	-0.1169626	-0.26039073	0.4852685	-0.3077262	0.34535012	-0.17818253	-0.28960204	-0.41311496	0.2641902	0.008279546	-0.68479645	0.04957531	0.07872632	0.661645	-0.25680906	-0.2916458	-0.4692294	-0.3078792	0.50353664	-0.6596533	-0.4976569	-0.1925255	0.1473476	0.52249986	-0.12552458	-0.18023513	-0.17731129	-0.013906159	-0.053207498	0.075995006	0.24434537	0.39899963	-0.7190594	-0.035597216	0.25738975	0.08096302	0.27109537	-0.35010603	0.29448363	-0.18042754	0.42414168	-0.2549371	-0.12829834	-0.29576558	-0.051938064	0.38733992	-0.44086224	-0.25382334	-0.62421817	0.54407316	-0.14474155	-0.20772351	-0.3901323	0.3255689	-0.27565703	-0.34553024	-0.22930811	-0.4076801	0.13170107	-0.37752095	-0.041749284	-0.039624568	0.4098324	-0.048662145	-0.23934065	0.19971068	0.028289849	-0.22805691	-0.20231779	-0.18399574	0.57462174	0.030384725	-0.39951405	0.12640826	-0.14157936	-0.4603742
